UniqueID,Name,GenderIdentity,Ethnicity,AgeRange,Faith,City,Country,AdministrativeDivision,Region,WorldRegion,Continent,y,x,Type,TypeDescription,Organization,ParagraphDescription,ShortDescription,Website,Video,Profile,Photo,PhotoCredit,PublicationDate,Journalist,FaithSymbol,CountryFlags,searchName
1028,Denis Mukwege,Male,Black/African,60 - 70,Protestantism,Bukavu,Democratic Republic of the Congo,Sud-Kivu,Africa,Middle Africa,Africa,-2.4912,28.8428,Health Care,"Health Care Access, Equity, Education, Health System Strengthening, Emergency Medical Response, Disease Prevention & Control",Dr. Denis Mukwege Foundation,"Denis Mukwege was born in Bukavu in the Democratic Republic of the Congo. His father was a Pentecostal minister. Mukwege received the opportunity to study medicine in Bujumbura at the University of Burundi and graduated with a medical degree in 1983. To help women injured during childbirth, he continued his education in gynecology at the University of Angers in France. In 1999 he founded Panzi Hospital in Bukavu, where thousands of victims of sexual violence during armed conflicts have been treated. Although he has been a target of attempted murder, he is still active there.","Nobel Peace Prize winner Denis Mukwege felt called to become a doctor after watching his father, a Pentecostal minister, pray for a sick child, unable to provide medicine. Though his family was poor, Mukwege pursued a medical degree with the faith that God would provide. Mukwege received the opportunity to study medicine in Bujumbura at the University of Burundi and graduated with a medical degree in 1983. To help women injured during childbirth, he continued his education in gynecology at the University of Angers in France. In 1999 he founded Panzi Hospital in Bukavu, where thousands of victims of sexual violence during armed conﬂicts have been treated. Although he has been a target of attempted murder, he is still active, spurred on by a God-given mission to serve others.",https://www.mukwegefoundation.org/story/dr-denis-mukwege,,https://crcc.usc.edu/nobel-peace-prize-winner-denis-mukwege-keeps-the-faith-in-the-face-of-violence/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/3d1a960e46e5443ba54263d37e076035/data,Donald E. Miller,43473,Donald E. Miller,https://uscssi.maps.arcgis.com/sharing/rest/content/items/287852485d164531bcf9bf77e353d9ec/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/6cb2ba695a6144d1909073349e0a8f3c/data,Denis Mukwege
1029,Eboo Patel,Male,South Asian,40 - 50,Islam,Chicago,United States,Illinois,United States,Northern America,North America,41.878,-87.631,Religious Tolerance and Peacebuilding,"Conflict Resolution, Religious Freedom, Violence Prevention, Genocide Response and Recovery, Torture Survival, Conflict Heroism",Interfaith America,"Eboo Patel is the co-founder and president of Interfaith America (formerly Interfaith Youth Core), located in Chicago, IL. Patel was raised an Ismaili, a branch of Shi’a Islam, but did not connect to his faith in a meaningful way until his mid-twenties. The revival of his interest in his own faith coincided with the beginning of IFYC, which was established to foster interfaith understanding and leadership among young people through engagement in group service projects. Today, IFYC — which became Interfaith America in March 2022 — is active on over 600 college campuses, has worked with two Democratic presidential administrations and is collaborating with the YMCA and Habitat for Humanity on interfaith bridge building.","Eboo Patel was raised an Ismaili, a branch of Shi’a Islam, but did not connect to his faith in a meaningful way until his mid-twenties. The revival of his interest in his own faith coincided with the beginning of Interfaith Youth Core (IFYC), which he helped establish to foster interfaith understanding and leadership among young people through engagement in group service projects. Today, IFYC— which became Interfaith America in March 2022—is active on more than 600 college campuses, has worked with two Democratic presidential administrations and is collaborating with the YMCA and Habitat for Humanity on interfaith bridge-building.",https://www.interfaithamerica.org,,https://religionunplugged.com/news/2022/10/12/eboo-patel-is-leading-interfaith-america-into-the-new-era-of-religious-diversity,https://uscssi.maps.arcgis.com/sharing/rest/content/items/556501c1d0364061b69f3c4832d0b3c6/data,Kimberly Winston,44846,Kimberly Winston,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Eboo Patel
1030,Edmund Kaszibuloh Koroma,Male,Black/African,60 - 70 (deceased),Catholicism,Makeni City,Sierra Leone,Northern,Africa,Western Africa,Africa,8.882448,-12.04288,Education,"Access, Equity, Accountability, Empowerment, Inclusion, Advocacy",Alagendra Secondary School,"Edmund Kaszibuloh Koroma is a 65-year-old devout Catholic, a teacher and a psychosocial counselor from Makeni city, northern Sierra Leone. Father of three sons, Koroma was born to a Muslim family and remained a Muslim until his teenage years when he converted to Christianity while attending a seminary school of the Roman Catholic mission in Makeni. He is better known for his humanitarian activities, which include leading 87 former child soldiers – who were wanted by rebels - to safety during his country's 11-year civil war and providing free education to hundreds of poor and vulnerable children through a secondary school he started for that purpose. His disposition to render humanitarian services was first motivated by religious teachings he received on charity and tolerance while growing up. Some spiritual experiences he had as an adult – particularly a dream he saw over 35 years ago, in which Jesus blessed him and instructed him to remain faithful – and some humanitarian problems he observed in his community further strengthened his resolve to live helping others.","Father of three sons, Edmund Kaszibuloh Koroma was born to a Muslim family and converted to Christianity while attending a sem- inary school of the Catholic mis- sion in Makeni. During his country’s 11-year civil war, he led 87 former child soldiers—who were wanted by rebels—to safety. A teacher and psychosocial counselor, he also provided free education to hundreds of poor and vulnerable children through a secondary school he started. His disposition to render humanitarian services was ﬁrst motivated by religious teachings he received on charity and tolerance while growing up. He served on his city’s interreli- gious council and his friends called him “two in one,” joking that he was part Muslim. A dream in which Jesus blessed him and instructed him to remain faithful and his community’s challenges strengthened his resolve to help others. Koroma passed away in 2022.",,,https://crcc.usc.edu/edmund-kaszibuloh-koroma-the-savior-of-sierra-leones-child-soldiers/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/6660b0aad8834f1e9a403e97ed6fa956/data,Innocent Eteng,43747,Innocent Eteng,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/11f247d533a747c19ac843dc7eaa5d2a/data,Edmund Kaszibuloh Koroma
1031,Ela Gandhi,Female,South Asian,80 - 90,Hinduism,Durban,South Africa,Kwazulu-Natal,Africa,Southern Africa,Africa,-29.854632,31.035368,Religious Tolerance and Peacebuilding,"Conflict Resolution, Religious Freedom, Violence Prevention, Genocide Response and Recovery, Torture Survival, Conflict Heroism",Gandhi Development Trust,"The granddaughter of Mahatma Gandhi (Gandhiji), Ela Gandhi grew up in Phoenix, one of the oldest Indian settlements in South Africa and the site of Gandhiji’s embryonic efforts at cultivating non-violent resistance. Gandhi later went on to serve as a social worker engaged in non-violent protests and activism, fighting for social justice on behalf of the oppressed. Along the way to helping South Africa transition to a post-Apartheid state of normalcy by sitting on the Transitional Executive Committee in the South African government and later serving as a member of South Africa’s Parliament (1994-2004), Gandhi faced house arrest for nine years during Apartheid and lost her son, who was killed in the struggle for justice. Now retired, Gandhi remains committed social justice and interreligious harmony. She founded and still chairs the Gandhi Development Trust, is a member of South Africa’s Religious Affairs Committee, and works with international interreligious organizations such as Religions for Peace (link to story). Devoted to the cause of perpetuating peace, fighting injustice, and crossing political and religious boundaries to do so, Gandhi’s life is made up of frustration and tragedy, simple acts of solidarity and grand moments on the big stage of international politics. In her expansive biography, there are lessons to be learnt for a world increasingly challenged by persistent global inequalities, diversity, difference and — more recently — rampant disease.","The granddaughter of Mahatma Gandhi, Ela Gandhi grew up in Phoenix, one of the oldest Indian settlements in South Africa and the site of Mahatma Gandhi’s embryonic eﬀorts at cultivating nonviolent resistance. Ela Gandhi later went on to serve as a social worker engaged in nonviolent protests and activism, ﬁghting for social justice on behalf of the oppressed. Gandhi faced house arrest for nine years during Apartheid and lost her son, who was killed in the struggle for justice. She later sat on the government’s post-Apartheid Transitional Executive Committee and served as a member of Parliament (1994–2004). Now retired, Gandhi remains committed to social justice and interreligious harmony. She founded and still chairs the Gandhi Development Trust, is a member of South Africa’s Religious Aﬀairs Committee, and works with international interreligious organizations such as Religions for Peace.",https://www.gdt.org.za,,https://crcc.usc.edu/ela-gandhi-new-book-shares-the-life-and-lessons-of-anti-apartheid-activist/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/7d238e3b00b44c84b880416453616033/data,Ken Chitwood,44263,Ken Chitwood,https://uscssi.maps.arcgis.com/sharing/rest/content/items/f0b288884dfb4922b3dcd1868a478307/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/d93096865de9445d99c2bea52cad301c/data,Ela Gandhi
1032,Fachruddin Mangunjaya,Male,Southeast/East Asian,50 - 60,Islam,Jakarta,Indonesia,Jakarta Raya,Asia,Southeastern Asia,Asia,-6.172,106.827,Environmental Justice,"Environmental Advocacy, Education, Climate Resilience, Sustainable Development, Conservation","Center for Islamic Studies, Universitas Nasional","Fachruddin Mangunjaya is an Indonesian conservation biologist, environmentalist, and pioneer of “Islamic environmentalism.” He is originally from Central Kalimantan on the island of Borneo and spent summers as a nature guide in the rainforest and collecting leech samples for European researchers. He went to Jakarta for university and, for his master’s dissertation at National University, lay out the theoretical framework for “eco-pesantren,” traditional Islamic boarding schools that could incorporate environmentalism into their curriculum backed up by theology. He has trained clerics at over 30 schools in Indonesia to promote wildlife conservation, forestry, climate change awareness, and more. He has also written “Friday sermons” for clerics who live near areas of conservation interest. He consulted on the National Clerics’ Council’s 2014 decision to issue a fatwa on climate change and has consulted extensively for the UN, Conservational International, and more. He helped draft the Islamic Declaration for Global Climate Change that was announced in Istanbul in 2015. He is also now full-time professor at his alma mater and leads teams of students on research projects in West Java and the Riau Islands.","Fachruddin Mangunjaya is a conservation biologist and pioneer of Islamic environmentalism. He is originally from Central Kalimantan on the island of Borneo and spent summers as a nature guide in the rainforest. He has trained clerics at more than 30 schools in Indonesia to promote wildlife conservation, forestry, climate change awareness and more. He has also written “Friday sermons” for clerics who live near areas of conservation interest. He consulted on the National Clerics’ Council’s 2014 decision to issue a fatwa on climate change and has consulted extensively for the UN. He helped draft the Islamic Declaration for Global Climate Change that was announced in Istanbul in 2015. He is also now full-time professor at his alma mater and leads teams of students on research projects in West Java and the Riau Islands.",http://www.drfachruddin.com,,https://crcc.usc.edu/fachruddin-mangunjaya-fusing-faith-education-and-environmentalism/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/06caaa542d734752b7a2818e4ac63ae6/data,Krithika Varagur,43922,Krithika Varagur,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/33d6559987534de3aabdabfd4b758d97/data,Fachruddin Mangunjaya
1033,Fazlun Khalid,Male,South Asian,90 - 100,Islam,Birmingham,United Kingdom,England,Europe,Northern Europe,Europe,52.479231,-1.902128,Environmental Justice,"Environmental Advocacy, Education, Climate Resilience, Sustainable Development, Conservation",The Islamic Foundation for Ecology and Environmental Sciences,"Fazlun Khalid is one of the world’s foremost experts on Islam from an ecological perspective. A scholar and activist, Khalid has for decades worked to both raise environmental consciousness among Muslims as well as demonstrate the inherently ecological ethos of Islam to world leaders and the broader public. In 1994, he founded the Islamic Foundation for Ecology and Environmental Sciences (IFEES), an organization that gathers and interprets Islamic texts that pertain to the environment and formulates educational and conservation projects based on such principles. He has overseen transformational initiatives in Tanzania, Saudi Arabia, Madagascar, Indonesia, and elsewhere, and has lectured on Islamic environmentalism at places like the United Nations, Davos, and the Vatican, work that has earned him numerous accolades. He’s been deemed “the single most active Islamic environmentalist alive today.” In 2019, he published Signs On the Earth: Islam, Modernity, and the Climate Crisis.","Fazlun Khalid is one of the world’s foremost experts on Islam from an ecological perspective. A scholar and activist, Khalid has for decades worked to both raise environmental consciousness among Muslims as well as demonstrate the inherently ecological ethos of Islam to world leaders and the broader public. In 1994, he founded the Islamic Foundation for Ecology and Environmental Sciences, an organization that gathers and interprets Islamic texts that pertain to the environment and formulates educational and conservation projects based on such principles. He has overseen transformational initiatives in Tanzania, Saudi Arabia, Madagascar, Indonesia and elsewhere, and has lectured on Islamic environmentalism at places like the United Nations, Davos and the Vatican. In 2019, he published Signs On the Earth: Islam, Modernity, and the Climate Crisis.",https://www.ifees.org.uk,,https://crcc.usc.edu/fazlun-khalid-environmentalism-is-intrinsic-to-islam/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/ef406159ad424725bc48bdc32a7815f5/data,Meara Sharma,44263,Meara Sharma,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/aa04627ef026410dace9370788ba0fe6/data,Fazlun Khalid
1034,Fouzia Azizi,Female,Middle Eastern/North African,40 - 50,Islam,San Francisco,United States,California,United States,Northern America,North America,37.776707,-122.4148,Human Rights,"Racial Justice, Citizenship, Sovereignty, Democracy, Migration/Refugee Rights, Freedom of Expression/Press",Jewish Family and Community Services,"Fouzia Azizi vividly recalls the night her family fled Afghanistan nearly 30 years ago. Fearing for their lives, they crossed the border into Pakistan. They traveled lightly, expecting to return soon. “I brought two outfits,” she recalls. “When I changed, I washed the other one right away so it would be dry for the next day.” It’s hard to imagine Azizi limiting herself to two changes of clothing. At 46, she radiates the casual ease of someone not only comfortable in her own skin but also in vibrant colors. Long gone are the difficult days as a struggling refugee first in Pakistan and then, twelve years later, in California. But memories of hardship and discrimination remain, fueling a passion to help others. That desire propels her work as director of refugee services at East Bay Jewish Family and Counseling Services. There, she and her team—many of them recent Afghan refugees—have assisted more than 750 people since the fall of Kabul in August 2021.","Fouzia Azizi ﬂed Afghanistan for Pakistan with her family nearly 30 years ago. The diﬃcult days as a struggling refugee ﬁrst in Pakistan and then, twelve years later, in California are now behind her. But memories of hardship and discrim- ination remain, fueling a passion to help others. That desire propels Azizi’s work as director of refugee services at East Bay Jewish Family and Counseling Services. There, she and her team—many of them recent Afghan refugees—have assisted more than 750 people since the fall of Kabul in August 2021.",https://jfcs-eastbay.org,,https://religionnews.com/2022/07/22/refugee-to-refugee-afghan-resettlement-worker-draws-from-faith-and-experience/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/c4da618f33b84bafa88dd1d8fcfbb5a3/data,Diane Winston,44764,Diane Winston,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Fouzia Azizi
1035,Gary Mason,Male,White/European,60 - 70,Protestantism,Belfast,United Kingdom,Northern Ireland,Europe,Northern Europe,Europe,54.5973,-5.9301,Religious Tolerance and Peacebuilding,"Conflict Resolution, Religious Freedom, Violence Prevention, Genocide Response and Recovery, Torture Survival, Conflict Heroism",Rethink Conflict,"Gary Mason, is a Methodist Minister, and holds a PhD from the school of Psychology at the University of Ulster. He was also awarded an honorary Doctorate in Divinity for his role in peace building in Ireland, from Florida Southern College. Gary is a Senior Research Fellow at the Kennedy Institute for Conflict Intervention at Maynooth University in Ireland. He is also an adjunct Professor at the Candler School of Theology at Emory University in Atlanta. He has lectured in political, religious and academic forums throughout Europe, South Africa, the Middle East and the U.S.A. seeking to engage, mentor and share lessons from the Irish peace process. He has travelled widely in the USA and has spoken in Churches of all Christian denominations as well as other faith settings.  

Prior to founding Rethinking Conflict, Gary spent 28 years as a clergy person in Belfast and was involved in the “Northern Irish Peace Process.” He has been and continues to be a close advisor to Protestant ex-combatants on the civilianisation efforts of paramilitaries. Gary was a member of a working party on sectarianism in the early 1990’s drawn together by the Irish Council of Churches, which resulted in the publication “Sectarianism”. This was the most detailed report ever made to the Irish church on this topic. The co-chair of this working party was Mary MacAleese, the former President of Ireland.","Gary Mason, a Methodist Minister, spent 28 years as a clergy person in Belfast and was involved in the Northern Irish Peace Process. Two Protestant loyalist paramilitary groups announced the decommissioning of their weapons in Mason’s church. Mason also led faith-based redevelopment organizations and created a mixed Protestant-Catholic community that continues today. In 2015, Mason founded Rethinking Conﬂict to bring what he learned while working on the Irish Peace Process to others in Ireland and beyond. He has spoken to more than 60,000 people in recent years. He remains motivated by seeing people’s lives turn around, as well as the thought that he could have ended up as a com- batant rather than a peacemaker.",https://www.rethinkingconflict.com,,https://crcc.usc.edu/rev-gary-mason-faith-on-the-peace-lines-of-northern-ireland/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/f6bf1a4200544f60a514afae498a8131/data,Brie Loskota,44507,Brie Loskota,https://uscssi.maps.arcgis.com/sharing/rest/content/items/287852485d164531bcf9bf77e353d9ec/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/aa04627ef026410dace9370788ba0fe6/data,Gary Mason
1036,Gopal Patel,Male,South Asian,40 - 50,Hinduism,Montclair,United States,New Jersey,United States,Northern America,North America,40.812453,-74.212981,Environmental Justice,"Environmental Advocacy, Education, Climate Resilience, Sustainable Development, Conservation",Bhumi Global,"Gopal Patel is a leading Hindu environmental activist and the creator of a movement called Bhumi Global that seeks to activate Hindu youth in support of the Earth, and to work across faith traditions worldwide. Born in England and based in Montclair, N.J., Gopal combines traditional Hindu practice and a Western, Indian diaspora identity as he galvanizes a diverse community, supporting leadership development and seeking policy change.","Gopal Patel is a leading Hindu environmental activist and the creator of a movement called Bhumi Global that seeks to activate Hindu youth in support of the Earth, and to work across faith traditions worldwide. Born in England, shaped by years of traveling the world teaching the formative Hindu text the Bhagavad Gita and now based in Montclair, N.J., Gopal combines traditional Hindu practice and a Western, Indian diaspora identity as he galvanizes a diverse community, supporting leadership development and seeking policy change. He and his allies have identiﬁed biodiversity— the variety of life on Earth—as a strategic priority that is both overlooked in the larger climate conversation and closely aligned with Hindu values.",https://www.bhumiglobal.org,,https://religionnews.com/2022/12/05/an-old-school-hindu-takes-on-the-future-of-climate/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/fb25b3731e284e44a81b63c763420a49/data,Kevin Douglas Grant,44900,Kevin Douglas Grant,https://uscssi.maps.arcgis.com/sharing/rest/content/items/f0b288884dfb4922b3dcd1868a478307/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Gopal Patel
1037,Gregory Joseph Boyle,Male,White/European,60 - 70,Catholicism,Los Angeles,United States,California,United States,Northern America,North America,34.061,-118.242,Socioeconomic Development,"Poverty, Hunger, Homelessness, Land Rights, Corruption",Homeboy Industries,"Gregory Joseph Boyle, S.J. is an American Roman Catholic priest of the Jesuit order. He is the founder and director of Homeboy Industries, the world's largest gang-intervention and rehabilitation program, and former pastor of Dolores Mission Church in Los Angeles.","Father Greg Boyle is the founder of the largest gang intervention and prison reentry program in the world. During his 50 years as a Jesuit priest, he has buried more than 250 gang members. Initially, he thought that “nothing stops a bullet like a job.” More recently, he believes that gang members are wounded from childhood, and what they need is “extravagant tenderness,” the subtitle of his latest book. Fr. Greg is a mystic, drawing on Meister Eckhart, Teresa of Avila and mystics in the Buddhist, Hindu and Muslim traditions. In “G’s” view, as the “homies” call him, God only sees our unshakeable goodness, our nobility, and seeks for us to wake up to our goodness. God is not judgmental; God does not get angry; God is not dependent on our love. God is not a string-puller who saves some people from car crashes. These images of God are all human projections. Rather, God is unconditional love.",https://homeboyindustries.org,,,https://uscssi.maps.arcgis.com/sharing/rest/content/items/d5bd898091e4482fb1b73905bc9a7df0/data,Donald E. Miller,,Donald E. Miller,https://uscssi.maps.arcgis.com/sharing/rest/content/items/e81f3a92196445d882ee4708351b5e39/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Gregory Joseph Boyle
1038,Heline Babiene Eweni,Female,Black/African,20 - 30,Protestantism,Kumba,Cameroon,South-West,Africa,Middle Africa,Africa,4.6374,9.4469,Socioeconomic Development,"Poverty, Hunger, Homelessness, Land Rights, Corruption",Exceptional Youth Initiative,"Twenty-four-year-old Heline Babiene Eweni is a youth pastor who believes part of her calling in life is to deliver hope to the poor and vulnerable because she is an orphan who experienced a tough life after her parents’ death. She holds the conviction that one who trusts in God “cannot be disadvantaged,” showing her intense devotion to God and spirituality. A humanitarian and activist from Kumba town in Cameroon’s Southwest region, she provides guidance and emotional support to younger orphans, advocates for children’s right to education, and offers free vocational skills and financial aid to women displaced by the Anglophone Crisis and those physically challenged. She is mostly known for spearheading a health campaign in 2019 that brought free sanitary items and antenatal care service to hundreds of displaced pregnant women and girls in Anglophone Cameroon.","Heline Babiene Eweni is a youth pastor who believes part of her calling in life is to deliver hope to the poor and vulnerable because she is an orphan who experienced a tough life after her parents’ death. She holds the conviction that one who trusts in God “cannot be disadvantaged,” showing her intense devotion to God and spirituality. A humanitarian and activist from Kumba town in Cameroon’s Southwest region, she provides guidance and emotional support to younger orphans, advocates for children’s right to education, and oﬀers free vocational skills and ﬁnancial aid to women displaced by the Anglophone Crisis and those physically challenged. She is known for spearheading a health campaign in 2019 that brought free sanitary items and antenatal care service to hundreds of displaced pregnant women and girls in Anglophone Cameroon.",https://www.facebook.com/Exceptional-Youth-Initiative-112489966959714?_rdc=1&_rdr,,https://crcc.usc.edu/heline-babiene-eweni-in-cameroon-a-24-year-old-youth-pastor-is-helping-hundreds-displaced-by-conflict/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/6d0c28ad10384e848b4faed01c682e64/data,Innocent Eteng,44224,Innocent Eteng,https://uscssi.maps.arcgis.com/sharing/rest/content/items/287852485d164531bcf9bf77e353d9ec/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/9af71abdaa8140af9663afa814a87901/data,Heline Babiene Eweni
1039,Hinaleimoana Kwai Kong Wong-Kalu,Female,Pacific Islander,50 - 60,Indigenous Religions,O'ahu,United States,Hawaii,United States,Polynesia,North America,21.429376,-157.967829,Cultural Empowerment,"Cultural Education, Preservation, Sensitivity, Intercultural Communication, Diversity & Inclusion",Community leader and Culture Bearer,"Hinaleimoana Kwai Kong Wong-Kalu also known as Kumu Hina, is a Native Hawaiian m?h? – a traditional third gender person who occupies ""a place in the middle"" between male and female. She is known for her work as a kumu hula (""hula teacher""), as a filmmaker, and as a community leader in the field of Kanaka Maoli language and cultural preservation. She teaches Kanaka Maoli philosophy and traditions and promotes cross-cultural alliances throughout the Pacific Islands. Described as a ""powerful performer with a clear, strong voice"", she has been hailed as ""a cultural icon"".","Hinaleimoana Kwai Kong Wong- Kalu, also known as Kumu Hina, is a Native Hawaiian māhū—a traditional third-gender person who occupies “a place in the middle” between male and female. She is known for her work as a kumu hula (teacher of ritual dance and chanting), as a ﬁlmmaker, and as a community leader in the ﬁeld of Native Hawaiian language and cultural preservation. She teaches Native philosophy and traditions and promotes cross-cultural alliances throughout the Paciﬁc Islands.",,,https://indiancountrytoday.com/news/a-very-hawaiian-place,https://uscssi.maps.arcgis.com/sharing/rest/content/items/8f19df3fcb4d4bb9931d0c292925ea54/data,Nick Street and Richard Flory,44599,Nick Street and Richard Flory,https://uscssi.maps.arcgis.com/sharing/rest/content/items/73bcd2819a734c52b7692ce52d3cb8c3/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/a64cf24d1fa647f598d9afc588e0b146/data,Hinaleimoana Kwai Kong Wong-Kalu
1040,Huda Abu Arqoub,Female,Middle Eastern/North African,50 - 60,Islam,Jerusalem,Israel,Yerushalayim,Middle East and the Caucasus,Western Asia,Asia,31.781588,35.222578,Religious Tolerance and Peacebuilding,"Conflict Resolution, Religious Freedom, Violence Prevention, Genocide Response and Recovery, Torture Survival, Conflict Heroism",The Alliance for Middle East Peace,"Huda Abu Arqoub is a Palestinian who has worked for decades in conflict transformation. Born in Jerusalem and raised near Hebron, today she is the regional director for the Alliance for Middle East Peace, a network of over 100 organizations engaged in people to people work to create the foundations necessary for a resolution to the Israeli-Palestinian conflict.  She is committed to building common networks of what she calls “co-resistance” to the occupation, to the “politics of acquaintance” that allows for people on both sides to meet one another, and to advocating for the belief that people on all sides need liberation. She is also a leading feminist who believes that the centrality of women’s voices as a central part of conflict transformation. In 2017, she was awarded the Laudato Si Prize in recognition of her work in dialogue. In her acceptance speech she voiced her commitment to: “ending the conflict that has destroyed the generations that came before them through feminist, inclusive, political activism, healing historic and religious narratives,  fostering a culture of peace and reconciliation, and treating this earth as a holy gift.”","Huda Abu Arqoub is a Palestinian who has worked for decades in conﬂict transformation. Born in Jerusalem and raised near Hebron, today she is the regional director for the Alliance for Middle East Peace, a network of more than 150 organizations engaged in people-to-people work to create the foundations necessary for a resolution to the Israeli-Palestinian conﬂict. She is committed to building common networks of what she calls “co-resistance” to the occupation, to the “politics of acquaintance” that allows for people on both sides to meet one another, and to advocating for the belief that people on all sides need liberation. A feminist, she advocates for the centrality of women’s voices in conﬂict transformation. The Vatican awarded her the 2017 Laudato Si Prize in recognition of her work in dialogue.",https://www.allmep.org,,https://crcc.usc.edu/huda-abu-arqoub-building-the-land-her-grandfather-knew/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/31eca7a39b484e28b805c54376ee0c82/data,Stephanie Saldaña,44950,Stephanie Saldaña,https://uscssi.maps.arcgis.com/sharing/rest/content/items/946e4904e6944f84a55f23b07d3e5418/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/109ecf34ae0847fd89be5cbb554a2599/data,Huda Abu Arqoub
1041,Ida Puliwa,Female,Black/African,30 - 40,Protestantism,Mulanje,Malawi,Mulanje,Africa,Eastern Africa,Africa,-16.026449,35.506167,Socioeconomic Development,"Poverty, Hunger, Homelessness, Land Rights, Corruption",Othakarhaka Foundation,"Ida Puliwa is a social entrepreneur and community organizer from Malawi and founded the Othakarhaka (“Passing on the Kindness”) Charity Foundation in 2012 to transform poor struggling villages into self-reliant, sustainable communities. The Foundations’ 6,400 volunteers support programs in girls and women’s empowerment, health, education, sustainable agriculture and agroforestry, and social welfare for the elderly, orphans and underprivileged. Through her foundation, which means “Passing on the Kindness,” Ida Puliwa has developed new agricultural approaches that have more than quadrupled the production of maize for many elderly people. She is also sending girls to secondary school, including some who had entered forced marriages.","Ida Puliwa is a social entrepreneur and community organizer. Inspired by a woman who gave her a scholarship to college with the instruc- tion to “pass on the kindness,” she founded the Othakarhaka (“Passing on the Kindness”) Charity Foundation in 2012 to transform poor struggling villages into self-reliant, sustainable commu- nities. The Foundation’s 6,000+ volunteers support programs in girls and women’s empowerment, health, education, sustainable agriculture and agroforestry, social welfare for the elderly, and care for orphans. Thanks to her work, new agricultural approaches have more than quadrupled the production of maize for many elderly people. She also funds dozens of girls and boys to attend secondary school. Ida draws her strength and vision from her Pentecostal church and daily prayer, quoting Psalm 121: “My help comes from the Lord, the creator of the universe. Our God does not sleep and slumber.”",http://othakarhaka.org,https://www.youtube.com/watch?v=LhAvBKe9Jkw,https://crcc.usc.edu/ida-puliwa-how-a-strangers-kindness-transformed-a-village-in-malawi/,https://uscssi.maps.arcgis.com/sharing/rest/content/items/aa5889a65ef54c2b89eaa9caca8cfb5e/data,Patti Fortlage,44172,Donald E. Miller,https://uscssi.maps.arcgis.com/sharing/rest/content/items/287852485d164531bcf9bf77e353d9ec/data,https://uscssi.maps.arcgis.com/sharing/rest/content/items/6fd7f72e761a492e900c788063a87e09/data,Ida Puliwa
