846484	719360			
826465	646980			
814540	707227			
816054	733183			
789601	714058			
827169	708345			
848151	741869			
801511	761094			
873672	734440			
814697	729209			
832758	707452			
848264	762550			
799903	784535			
824594	741664			
839514	728923			
827711	732798			
819439	735945			
850451	764015			
811748	766105			
817640	730018			
777697	798253			
868493	677155			
805658	698630			
840349	790707			
817441	709397			
805089	762512			
796943	674692			
827192	785316			
818209	719382			
822616	735941			
823250	732088			
862425	741010			
800872	672603			
825395	715780			
848570	703697			
850904	720163			
816775	739989			
815455	755486			
835648	756631			
825997	730652			
817252	730254			
791470	751113			
841654	764836			
804706	788001			
829379	718721			
837582	763266			
838764	652792			
828297	715480			
819058	729125			
817018	729596			
797804	715342			
829398	724900			
754841	796342			
821908	732077			
823987	687499			
787988	741203			
839339	726322			
822425	727248			
840425	762290			
817395	734126			
807913	737341			
822293	786837			
795124	696429			
815593	689874			
817807	715863			
837977	728814			
801204	755177			
876503	659112			
823856	749355			
818756	743887			
811971	664520			
801526	705057			
827031	734324			
782368	759352			
769656	721159			
807072	687932			
750459	800215			
823959	737866			
801810	728106			
820947	730529			
768565	762193			
821079	800206			
781260	737962			
819438	662327			
822843	763117			
865084	713697			
820455	729132			
849547	738979			
823589	728083			
803874	675499			
830065	739162			
852730	769968			
811031	703822			
825414	734466			
786227	765634			
757421	774445			
822224	742716			
821895	732158			
860387	157731			
863391	126214			
905936	150106			
818079	108536			
844234	153197			
862679	188399			
888714	205560			
851280	156049			
840375	155757			
840299	118907			
864053	139325			
856454	117143			
864374	150149			
858587	150101			
870247	121460			
850176	127908			
828005	145089			
849537	157510			
829229	143653			
871556	194747			
865489	161762			
846256	154064			
894124	202052			
848108	161786			
861242	161722			
885793	172115			
877125	161227			
883864	111281			
891699	170415			
840335	164912			
858042	178196			
846257	145306			
857309	139276			
912023	160368			
842824	177832			
821428	153468			
827802	189078			
847812	114745			
830159	134329			
850925	157811			
780153	136449			
852423	159874			
883375	158482			
850219	110573			
858834	149259			
882097	161493			
787336	144875			
843833	170416			
850663	157840			
812240	177846			
850959	157920			
854753	190254			
895723	126593			
857833	170565			
871689	155981			
864088	171351			
902529	162041			
854996	81095			
821361	175823			
810775	160434			
844088	150085			
830620	117906			
835790	127898			
858703	157931			
857846	153281			
876408	183646			
842576	153072			
834171	189042			
869167	105039			
846575	159002			
895127	152283			
792179	148539			
852410	187705			
853554	158012			
878170	123364			
866987	154415			
846284	113820			
856924	169071			
851568	114049			
868736	179354			
800304	163436			
823740	169808			
883929	121705			
851010	157593			
850533	160136			
913298	162009			
923120	170161			
835702	176502			
855852	134834			
924289	171369			
836739	162321			
854463	159977			
848135	130674			
786528	104976			
834036	144156			
846720	162060			
849003	115373			
856753	145184			
839757	190518			
865113	161302			
818668	120458			
889142	154467			
850787	125678			
859298	139834			
829216	121494			
851919	127963			
841353	125628			
855969	193497			
852104	134678			
850945	161669			
885764	151791			
814553	164190			
864211	216526			
791199	164843			
843905	219401			
838146	159541			
349296	557688			
321312	574721			
410917	614521			
283570	563726			
317331	556086			
335792	541310			
366794	582584			
339981	565418			
328438	532686			
339115	566863			
333299	597586			
366934	581294			
337002	589527			
327738	559624			
297110	556485			
413894	564459			
340545	568654			
318065	581616			
367751	578289			
331667	570387			
339993	544064			
352220	602793			
333934	537464			
303637	570253			
353145	580916			
325118	556212			
373894	555347			
357813	572855			
304157	566007			
331175	551842			
322209	547247			
375619	553791			
288068	561932			
284031	566654			
342963	582232			
328331	541094			
357737	597104			
392534	593343			
343376	575709			
361370	552483			
368617	554066			
331795	529654			
344237	573700			
328657	564864			
333669	542228			
320628	564596			
316642	553340			
340712	563178			
297022	574097			
319927	524637			
359772	568428			
341721	576427			
386373	606623			
338588	543875			
341578	558672			
330482	571217			
225786	529417			
365567	547606			
320827	519618			
286990	529505			
411796	581307			
344239	530765			
321309	569996			
363304	553764			
304556	568584			
313649	523765			
351459	565704			
412767	593558			
283474	532727			
366478	594677			
331616	565089			
331366	567311			
281979	518199			
338474	564151			
318681	528806			
310041	533285			
330767	552963			
312558	520650			
315850	573154			
341925	569393			
335999	549795			
332586	566187			
340970	564831			
352424	557574			
279008	521035			
327973	534972			
385091	599401			
332884	533990			
289002	520678			
324516	522674			
364844	571623			
275524	559548			
308966	523409			
316313	570785			
341446	538787			
347522	587567			
336336	563145			
321216	569834			
341016	545280			
324952	565867			
353583	554147			
292636	520371			
337173	557853			
333378	557892			
344437	529492			
367641	556309			
355924	577596			
292932	558293			
306346	523584			
341966	586266			
326251	549298			
335201	585318			
351564	573155			
322365	530808			
221233	538472			
338084	560295			
345123	577788			
409616	575024			
365058	545456			
344096	575522			
182618	346663			
186536	330019			
174057	358906			
215243	289985			
170688	343596			
165689	356983			
168443	367928			
165158	343946			
175781	341039			
233480	289069			
189029	366740			
192775	350028			
134695	350397			
198908	372797			
186380	363938			
224225	376975			
178869	370161			
164354	347671			
145867	363616			
164915	350360			
174064	357989			
179609	408365			
176506	351827			
172879	347028			
146070	316860			
152957	321354			
162040	316797			
140612	350010			
146072	288800			
169293	348686			
117585	391892			
163981	344090			
141113	351050			
140876	334435			
159496	331641			
167262	399527			
185561	342784			
157394	346500			
129664	341196			
173188	355248			
185696	338006			
102221	374657			
164875	349007			
159120	340829			
179811	342089			
186503	369651			
200251	306215			
165657	338722			
213022	338238			
175586	365049			
171074	293610			
165886	348709			
186082	330058			
142899	329415			
187324	377187			
158550	354818			
174672	345849			
187854	354777			
176490	344679			
81648	360080			
153607	379395			
105444	361358			
177579	319865			
198892	322470			
166654	350678			
189102	333074			
144306	328086			
168886	353913			
130805	354417			
176433	350561			
142252	329183			
129453	321221			
144705	375936			
189499	356601			
183516	374212			
149269	341445			
174438	319075			
107124	325984			
159302	337993			
140101	341028			
168149	345638			
150009	371014			
151164	332239			
168067	340249			
170102	323164			
124132	340448			
149863	284721			
169228	364545			
183610	321788			
159472	372246			
166973	334724			
161448	373412			
125715	302114			
167653	352074			
125902	318850			
171986	429306			
157181	346842			
188909	341194			
117874	389929			
98533	355691			
122986	334382			
168284	309036			
160922	347681			
147911	328024			
177858	352255			
113068	317574			
171277	361020			
190725	336160			
169994	409806			
172662	388185			
160206	303063			
155690	368375			
179326	321160			
155508	372355			
166799	318482			
179483	359645			
213951	352868			
214966	358837			
219779	330969			
169876	340860			
613682	399434			
629247	364078			
609532	388425			
629369	398359			
607905	403460			
608711	373665			
623498	399288			
574989	407228			
687717	379483			
620240	397022			
559877	401053			
617755	401065			
693265	388552			
559933	403956			
595215	391491			
617493	379303			
601644	436831			
617118	374098			
616468	394118			
630384	376295			
637332	414017			
650054	432740			
595063	328609			
608309	377530			
658219	436184			
632390	363198			
575116	345564			
625784	441883			
618893	419740			
623248	399928			
609219	362804			
537211	376777			
613037	419086			
617444	397675			
592620	446156			
631633	337973			
629789	426313			
608687	374928			
680646	375662			
591831	438997			
550086	442382			
617178	414525			
599766	409755			
584077	398498			
626700	401688			
611954	360938			
613536	395801			
576488	397913			
610026	444858			
629725	405117			
638823	411764			
617764	397102			
610698	396326			
642607	374702			
608923	385575			
619339	401624			
619295	397643			
615934	426539			
673514	390760			
657120	386782			
675858	410545			
626586	415166			
638783	399478			
578113	395458			
622557	361134			
666135	430421			
634383	422065			
613351	407952			
623989	368662			
687638	439257			
619318	361696			
588432	446279			
592924	393730			
615325	383841			
620818	396967			
660333	393215			
618391	348381			
565829	395454			
620610	395343			
617319	374666			
630205	338054			
618349	397614			
630706	388370			
621537	390372			
618406	404239			
700340	335010			
608182	416637			
620939	385731			
626371	349696			
617954	395504			
621241	368090			
581240	362971			
617447	366176			
685785	409913			
668879	388617			
608601	418450			
577773	434308			
620955	389692			
571692	449353			
658735	399039			
618869	398187			
639507	438534			
594112	399331			
610199	394579			
621560	397789			
608195	447380			
650120	324477			
571043	347389			
659191	459637			
629978	400626			
630067	372798			
600007	377908			
639613	388524			
669409	415893			
629000	417990			
605407	427914			
610722	418243			
615649	429323			
219686	859997			
298214	820903			
286769	862152			
276635	875623			
230399	842538			
209922	850026			
300726	862728			
222727	770963			
291561	845450			
221122	832810			
194258	914691			
264627	808661			
225916	843329			
240221	843932			
285258	848668			
237120	856814			
234604	822462			
235901	856563			
207217	878249			
189752	865463			
188480	870646			
305915	854818			
257926	936947			
273165	852766			
256487	868899			
268289	878265			
295375	861990			
298979	774144			
249857	844975			
252586	806474			
283017	850861			
266980	825990			
294326	807584			
299821	866288			
240308	844341			
220620	819091			
268926	813783			
240171	843940			
191257	802651			
264798	767716			
232246	844226			
237757	834092			
243331	844022			
229857	843917			
224083	852922			
309399	838744			
256073	917590			
241687	844256			
282603	846165			
228032	893055			
236274	861302			
261819	863523			
200005	825237			
310591	841778			
236495	861569			
256889	880721			
222445	891438			
236207	886769			
241545	838673			
266111	813259			
219316	898830			
251866	864044			
220884	916718			
288954	846991			
238084	844799			
299772	828655			
241633	846949			
232331	872896			
264293	890923			
224288	931476			
297183	841456			
308616	811021			
289719	866638			
240645	855514			
229567	855332			
244618	845420			
213775	841758			
267478	894783			
236987	881080			
181803	799487			
222019	839774			
238328	770068			
238714	858826			
134134	842630			
221126	837878			
264565	859237			
198583	860431			
215976	836025			
292194	906490			
243951	865415			
245740	814541			
317675	838127			
221706	875060			
236740	853169			
298800	824277			
247484	846372			
288675	919879			
240028	849354			
212009	864463			
246857	852483			
241475	850889			
257134	845851			
187314	815820			
329428	66056			
253129	154296			
319838	170383			
376613	159699			
338717	181582			
304283	183656			
314519	146787			
321775	164846			
294832	124284			
295537	91032			
383044	180418			
316263	163806			
277860	111893			
333789	151168			
321822	187102			
383052	89061			
300672	175844			
319208	164182			
332284	194186			
344482	215846			
330533	214555			
292193	125417			
234837	151054			
347050	150472			
347406	155708			
318738	182134			
311819	140674			
332032	157725			
301983	173386			
315830	102777			
345976	148333			
320210	191459			
264427	188193			
320718	158610			
345234	188822			
315963	174031			
334812	137431			
347492	153416			
274321	219665			
335476	183897			
366146	196571			
350480	214608			
328851	147002			
271123	163465			
332307	189590			
380281	205779			
348191	165419			
305292	175260			
358562	112650			
355499	224982			
246753	175170			
371685	151612			
239495	163949			
260930	184935			
307616	207295			
372883	222824			
318707	160697			
270233	195701			
433100	134861			
311433	134432			
315146	160782			
311163	166821			
383894	179880			
341137	78287			
317771	154916			
342066	119083			
281732	221764			
321262	178491			
247892	115217			
333942	143344			
290958	168323			
297731	175876			
280274	182662			
270201	236813			
446538	180119			
258201	153095			
353951	133923			
367079	183232			
363932	228249			
323905	168029			
381617	157000			
415495	116126			
271424	251323			
327734	163585			
346079	220993			
276741	143844			
310386	171068			
270404	183080			
324966	170021			
306421	145493			
382419	110392			
318192	170844			
320821	165455			
329029	204399			
311065	219934			
369490	164369			
282957	179982			
327927	168535			
327022	161396			
248427	146381			
306042	66361			
248779	111087			
313783	177198			
296164	96874			
290700	196285			
328423	161604			
333883	276840			
306357	123397			
267212	158699			
335235	180161			
333937	51121			
328775	156501			
293201	192871			
312227	159417			
324337	162686			
323329	93955			
267264	153034			
312421	170617			
244344	185382			
252845	181181			
382720	263255			
326040	156509			
132705	557674			
114311	601605			
97216	564094			
101553	517715			
133023	574572			
136531	557658			
156430	615117			
137451	555339			
166290	521714			
210499	526471			
136301	569544			
139212	557713			
84501	604671			
105945	528795			
138449	555969			
139460	557260			
151701	574146			
142668	544976			
192564	547558			
182840	584262			
135849	550612			
101427	615890			
143265	548387			
137347	622867			
139146	569516			
202547	601240			
113259	568684			
177246	571940			
107972	601191			
138965	558201			
171471	576787			
136078	547418			
140164	531093			
67867	545392			
149906	546909			
115287	602637			
206561	574789			
127373	549518			
141699	530028			
137516	556818			
179793	483378			
140717	554093			
153185	562792			
147599	513563			
143879	536650			
138734	557713			
260096	530550			
121650	599844			
188992	563992			
179830	547383			
112184	530469			
166904	503121			
117959	536156			
140706	547367			
138012	558263			
142663	556520			
119237	591137			
186380	487625			
113099	546732			
176278	550602			
149758	564768			
151374	538387			
155430	549012			
172756	612694			
169322	577938			
110877	562558			
259173	548593			
103153	601002			
116860	550810			
179834	541387			
131532	536658			
123905	508486			
201753	569116			
110479	594587			
161475	587507			
158596	562634			
137172	523482			
86243	559135			
127964	538935			
122130	568886			
167716	562762			
87236	607429			
139911	561185			
146183	622188			
146678	558942			
136569	532130			
177665	557923			
64979	538104			
94061	576129			
79285	554817			
103192	550021			
220224	592068			
143912	595772			
80673	566893			
94249	600812			
98675	580608			
95074	570002			
125548	552424			
118391	553625			
122296	566921			
48143	523870			
104489	542515			
144401	565666			
107160	530936			
119496	543146			
142575	517378			
154964	554923			
163925	576666			
138349	554238			
202175	495076			
163477	561507			
119535	551857			
114108	540537			
136059	558213			
233105	591646			
495165	163113			
541435	206637			
506069	169723			
505044	180646			
543616	144788			
509804	175714			
416763	96639			
500589	181466			
553118	165472			
502511	205121			
514551	176526			
521152	152439			
509928	184873			
507895	177445			
454160	102568			
519003	160741			
509173	178051			
507674	147431			
473361	185066			
504755	150226			
474135	199330			
490956	124550			
499637	194036			
515856	148316			
482568	159010			
469470	189347			
514173	139330			
505117	141877			
501334	163002			
512241	169240			
491382	122267			
535453	200970			
496130	178113			
528826	154067			
508789	174256			
502302	210265			
516084	178725			
575022	213534			
508797	176269			
485361	169229			
474641	81263			
434581	123267			
514876	182995			
512900	219252			
510739	121103			
505603	147517			
482628	171320			
541790	172616			
473649	178184			
514934	219169			
500474	169746			
488800	197919			
561725	168220			
514428	222503			
519421	154681			
513957	139202			
533351	147778			
511030	221292			
497254	171940			
507741	178883			
462658	75167			
521032	177084			
485968	123023			
478442	125560			
497211	174121			
491442	116195			
473202	140745			
520759	184923			
507832	181513			
514391	156592			
477746	163845			
497255	188783			
545240	221008			
524397	239456			
481356	162127			
494574	198972			
477901	173288			
509223	177592			
445043	152257			
514622	206979			
479631	178459			
496476	140337			
498389	178069			
529409	157228			
501111	157402			
589900	217899			
519962	175210			
502877	192740			
520782	134308			
515494	188459			
484395	107291			
502002	166223			
521153	242968			
487952	168607			
460133	173081			
497815	165151			
464634	173867			
518675	175686			
533566	214619			
517882	175467			
549642	157506			
506815	173387			
417996	408162			
388202	405780			
410506	395586			
449683	388863			
412111	418466			
383075	447616			
402227	414685			
442915	420573			
420792	430901			
397791	444527			
384572	388523			
414997	432597			
396150	430329			
424228	442208			
402677	412615			
354601	358760			
410682	349328			
392258	405478			
353941	399967			
397158	370362			
352429	359750			
387039	365758			
394436	450912			
376444	371957			
426625	475977			
374797	407601			
451670	388347			
392428	402295			
383022	409854			
381340	409680			
415521	368125			
422261	374345			
392728	411341			
401330	395538			
399188	402459			
389510	370897			
405902	394724			
338347	337961			
375233	399429			
397764	406712			
414290	393146			
416893	347737			
397851	400846			
447192	359893			
402566	415798			
362753	369848			
409167	449719			
398617	402424			
408714	391412			
403751	385539			
373943	376926			
401162	412142			
478361	409520			
357466	354094			
417617	414816			
470047	410943			
378824	430343			
369227	397853			
397331	407010			
401708	409924			
409823	412908			
397735	448097			
394761	461494			
357253	388075			
415233	441297			
404445	402466			
408224	399767			
416750	435776			
387103	401925			
368200	364844			
432184	395118			
322936	368566			
402710	424367			
348263	386451			
380236	460907			
398795	472619			
423371	373970			
429515	393708			
408147	436628			
436362	379677			
370252	347498			
418046	358461			
406739	400918			
392424	375266			
391970	419802			
389279	424006			
468907	448885			
375971	427549			
414374	439977			
368363	409733			
381863	416651			
391384	413273			
365223	422531			
382396	405483			
411674	402377			
424365	371987			
361875	448199			
333682	401078			
397889	398501			
417494	392231			
376493	366302			
460684	371809			
449571	387141			
477323	384551			
359740	379592			
429653	438596			
361814	411086			
410418	409414			
392162	355397			
408182	408351			
411090	435389			
312123	419763			
411053	432808			
367864	442851			
854654	549222			
870826	524625			
868025	569296			
887896	558572			
844066	546029			
897131	604582			
845120	549830			
841130	529745			
887556	531797			
793791	581315			
879722	550246			
871873	509094			
900991	497149			
852918	552112			
903840	586229			
844617	499013			
883981	607581			
864265	549505			
895565	501871			
873791	606643			
841843	503359			
842719	506205			
850607	565348			
838367	536676			
808555	600511			
832010	554080			
865030	541150			
873136	513309			
875640	561262			
849501	552769			
866973	550375			
906382	534459			
865081	551012			
867801	548156			
846324	557586			
833499	504718			
854979	539793			
838036	542999			
850790	525740			
869818	543227			
860151	543055			
853093	586321			
842903	567914			
819843	570485			
875625	599766			
887780	536497			
849858	524682			
843111	581603			
898736	548642			
915504	527751			
837880	444574			
827672	545966			
869960	562146			
877440	529137			
821835	564313			
878696	530134			
837312	572687			
860863	546060			
864721	548447			
876151	582116			
807278	566392			
872033	558924			
894268	532597			
850478	566230			
823202	619103			
889743	560547			
854374	550707			
860384	555572			
838808	524944			
891515	520429			
805884	549492			
920249	551171			
808777	512952			
824475	518063			
856437	532452			
839280	539324			
865020	550686			
861069	548327			
844086	531300			
923996	594948			
832154	559403			
858537	548576			
828001	524067			
793875	473793			
766617	548142			
852687	540692			
800152	576217			
859492	572224			
925485	596955			
873380	495161			
765011	607246			
898578	612291			
795909	462864			
848628	503773			
851166	532382			
870214	556246			
857319	543529			
878519	606677			
835831	555864			
885828	586348			
916704	609548			
877298	565604			
916082	517633			
913686	576892			
880275	564545			
880958	588608			
861868	549168			
769546	554722			
855074	542557			
846646	548548			
573324	878802			
649412	856993			
667280	765619			
674463	862486			
676694	851597			
721401	951880			
633601	861482			
642843	909185			
673196	812941			
694451	863981			
709254	847444			
659166	861665			
692386	863386			
622212	860015			
736557	897961			
695092	820091			
664156	846474			
675382	836312			
672212	860894			
674236	877152			
679818	860064			
640210	902029			
671772	860357			
718544	888401			
668367	855686			
672059	860501			
683580	872374			
680228	843225			
662249	918050			
671325	856592			
680592	858526			
675633	863416			
678195	860537			
679054	898217			
676360	866112			
672068	874862			
665660	828338			
672544	859978			
713088	880834			
680969	838864			
676962	897430			
668519	860048			
663095	949045			
658734	883214			
674121	858589			
700962	927047			
648230	857418			
680757	826912			
656156	868643			
653258	860766			
646422	900526			
604546	847329			
631316	837043			
666315	872311			
710082	881600			
685821	816579			
657981	866945			
669178	866011			
683027	876064			
637665	858741			
685124	873363			
674496	870664			
684602	823981			
683413	861559			
674365	860819			
662684	813662			
673242	886958			
636769	854047			
685551	798742			
663945	828490			
706906	885612			
676767	832479			
674905	876286			
672818	881943			
625416	868848			
688098	908495			
753254	840123			
674114	970756			
634004	895206			
666636	858686			
672598	856928			
689628	868984			
704570	845515			
667131	849230			
621278	888326			
689948	850548			
697011	856357			
653181	886417			
729194	856897			
680677	868629			
665697	929571			
602365	916673			
684537	843821			
694308	904062			
731712	878998			
667713	847241			
722463	882675			
683252	858182			
669288	860515			
675357	870850			
603472	894573			
693362	837786			
687078	791051			
683048	937776			
571669	873544			
601619	825604			
564416	878492			
683321	873932			
677362	853471			
597173	575538			
604678	574577			
607269	536961			
601967	604428			
629718	558104			
610666	551701			
625728	579460			
617910	592293			
555904	640401			
603359	589262			
578496	631434			
540029	563888			
610330	552628			
598184	531473			
606738	601356			
546031	570429			
606011	569426			
585048	505097			
607604	573951			
591484	571087			
613868	585089			
545235	539822			
560362	567914			
614943	540976			
671269	590258			
623004	508050			
589658	640498			
559078	570088			
566609	537592			
600117	539079			
590583	623314			
606933	576409			
579773	568698			
605958	573728			
603855	575180			
611315	560757			
697959	614701			
589994	610890			
587466	564953			
601885	573083			
801539	318482			
797105	316002			
802482	335269			
797242	324588			
817135	349925			
802089	313456			
802646	317894			
765502	240340			
790932	305223			
795299	312036			
756701	207223			
801055	321833			
804038	306622			
824624	381716			
805372	313397			
797569	321799			
803796	314893			
804354	309671			
803774	334756			
841928	398948			
786245	292352			
773023	251826			
805080	323708			
799724	318884			
810543	341180			
779437	281959			
814280	344223			
805462	317833			
798308	312788			
801309	318213			
770113	241615			
804332	319006			
801232	307078			
794615	305632			
809259	345634			
801301	316893			
802254	320673			
783116	265635			
793855	298525			
803839	310353			
806192	337849			
799021	326404			
804408	337683			
797947	319734			
846693	429031			
807696	320548			
406233	813072			
401478	785370			
425260	773661			
400008	789447			
443447	783977			
389392	730768			
473485	847098			
417091	792545			
394022	803914			
396118	794614			
424476	781552			
417016	774869			
407023	787385			
396548	784388			
393758	750953			
460371	780609			
388873	746909			
386436	791388			
440667	768761			
391555	789079			
406176	760860			
425053	790566			
417447	782955			
459230	803720			
373360	784232			
419227	779215			
365147	790525			
397747	792207			
397806	749559			
414512	793966			
424375	721868			
403890	792420			
400902	772920			
492415	829655			
409142	811927			
412677	786951			
404359	783919			
453154	776082			
506612	858859			
436648	859634			
412453	784453			
383821	808301			
385257	791581			
411488	837715			
391163	811977			
414860	773921			
371779	814715			
375997	806621			
437958	784801			
435085	791564			
425611	793420			
430001	765803			
427371	819417			
469782	780552			
430167	811490			
357467	797530			
421187	779726			
407626	771304			
347933	797148			
419485	804779			
461751	817277			
831165	783383			
793019	764859			
779936	774397			
828589	652430			
862189	735684			
815131	704478			
840863	737972			
829623	732301			
820350	748217			
801177	737548			
840270	725456			
816091	747764			
851644	721350			
790612	738038			
879221	655497			
824765	761114			
848586	789052			
873532	712802			
832798	734777			
824322	744720			
846090	651306			
824674	806300			
821337	733356			
796786	724615			
866139	717138			
862569	719773			
821259	750089			
822623	745025			
822474	780882			
866928	716961			
786935	732999			
804925	735492			
870054	738900			
818932	728481			
827081	694553			
824013	753991			
829133	735488			
816615	770855			
797233	713358			
813319	737376			
860951	162251			
849653	143827			
835128	212354			
828179	155649			
826192	172906			
873527	126426			
836433	200181			
854922	159650			
860606	152843			
838328	185708			
859707	202806			
817619	181929			
850577	157049			
905005	164126			
870599	149782			
834483	173379			
813239	139752			
871255	140340			
838609	140215			
850200	164752			
877422	134877			
850153	155701			
819256	201704			
799326	106384			
843150	156573			
862925	243856			
856561	128799			
819670	183364			
830445	186055			
925732	210388			
835581	147664			
859177	143273			
866851	129505			
864494	136669			
860106	157080			
846936	161313			
845802	172285			
900955	185733			
855993	225023			
848290	143184			
791722	162000			
806567	140259			
864991	159874			
895623	178393			
865170	173755			
850453	155432			
834165	140684			
342064	570045			
330455	568758			
338342	566864			
432052	613723			
340064	550509			
296775	572432			
345840	561591			
353979	578923			
326043	553772			
268672	508874			
335328	562880			
339212	538693			
357275	551101			
334785	565575			
452457	597461			
344791	578536			
343997	585193			
366688	562413			
321657	538660			
360165	553303			
336928	557412			
354529	573677			
358312	559466			
304086	576100			
346144	560472			
369366	561201			
344314	595915			
328586	551385			
339288	588052			
330335	568221			
327695	543105			
336549	565597			
335029	553213			
324032	577807			
321924	527106			
